#chrom,start,end,region,0X,1X,10X,30X,100X,500X,1000X,5000X,10000X,mixture,batch,1X_ratio,10X_ratio,30X_ratio,100X_ratio,500X_ratio,1000X_ratio,5000X_ratio,10000X_ratio
MN908947.3,1,29903,whole genome,29902,26677,24659,22587,18242,12624,9200,953,0,o5-3,cg: pwrb,0.8921476824292689,0.8246605578222193,0.7553675339442177,0.6100595277907832,0.42217911845361517,0.3076717276436359,0.031870777874389675,0.0
MN908947.3,1,29903,whole genome,29902,27818,26969,26630,25507,23091,19728,5919,780,o4-2,cg: pwrb,0.9303056651728981,0.9019129155240452,0.8905758812119591,0.8530198648919805,0.7722225938064343,0.6597552003210487,0.19794662564376964,0.02608521169152565
MN908947.3,1,29903,whole genome,29902,27348,26456,25018,23363,18496,16168,3037,278,o4-3,cg: pwrb,0.9145876529997994,0.8847568724500033,0.8366664437161394,0.7813189753193767,0.6185539428800749,0.5406996187545984,0.10156511270149154,0.009297036987492475
MN908947.3,1,29903,whole genome,29902,26975,26419,25470,24215,18827,16380,4502,644,o2-2,cg: pwrb,0.9021135709985955,0.8835194970236104,0.8517824894655875,0.8098120527055046,0.6296234365594274,0.5477894455220387,0.15055849107083139,0.02153702093505451
MN908947.3,1,29903,whole genome,29902,27439,26554,25278,24049,18973,16043,4220,727,o2o3o4o5-2,cg: pwrb,0.917630927697144,0.88803424520099,0.8453615142799813,0.8042605845762826,0.6345060531068156,0.5365192963681359,0.1411276837669721,0.024312754999665575
MN908947.3,1,29903,whole genome,29902,27909,26994,25739,22796,17390,14044,1868,29,o2o3o4o5-3,cg: pwrb,0.9333489398702428,0.9027489800013377,0.8607785432412548,0.762357032974383,0.5815664504046552,0.46966758076382853,0.062470737743294764,0.000969834793659287
MN908947.3,1,29903,whole genome,29902,28136,27313,26390,23232,17568,12846,1199,0,0adgio1-2,cg: pwrb,0.9409404053240585,0.9134171627315899,0.8825496622299511,0.776937997458364,0.5875192294829777,0.42960337101197243,0.04009765233094776,0.0
MN908947.3,1,29903,whole genome,29902,28942,28663,28335,27096,23804,20056,4430,686,0aio1o2o3o4o5,cg: pwrb,0.9678951240719684,0.9585646445053843,0.9475954785633068,0.9061601230686911,0.7960671526988161,0.6707243662631263,0.14815062537622903,0.022941609256905894
MN908947.3,1,29903,whole genome,29902,27383,25519,23298,19236,10816,6901,250,0,0-4,cg: pwrb,0.9157581432680089,0.8534211758410809,0.7791452076784161,0.6433014514079326,0.36171493545582234,0.2307872383118186,0.008360644772924888,0.0
MN908947.3,1,29903,whole genome,29902,27891,27839,27679,26308,22918,19710,4227,645,a-2,cg: pwrb,0.9327469734465922,0.9310079593338239,0.9256571466791519,0.8798073707444318,0.7664370276235704,0.6591532338973982,0.141361781820614,0.02157046351414621
MN908947.3,1,29903,whole genome,29902,26878,25089,22732,19690,11198,6827,250,0,g-2,cg: pwrb,0.8988696408267005,0.83904086683165,0.7602167079125142,0.6584843823155642,0.3744900006688516,0.22831248745903285,0.008360644772924888,0.0
MN908947.3,1,29903,whole genome,29902,28188,27298,26269,23583,17911,12714,1243,0,i-2,cg: pwrb,0.942679419436827,0.9129155240452144,0.8785031101598555,0.7886763427195506,0.5989900341114307,0.4251889505718681,0.04156912581098254,0.0
MN908947.3,1,29903,whole genome,29902,27908,27255,26272,25472,20823,17927,2907,272,d-2,cg: pwrb,0.933315497291151,0.9114774931442713,0.8786034378971306,0.851849374623771,0.6963748244264598,0.5995251153768979,0.0972175774195706,0.009096381512942278
MN908947.3,1,29903,whole genome,29902,26886,25362,24321,21340,15053,10373,1071,0,o1-2,cg: pwrb,0.8991371814594341,0.848170690923684,0.8133569660892248,0.7136646378168684,0.5034111430673534,0.34689987291819946,0.03581700220721022,0.0
MN908947.3,1,29903,whole genome,29902,27216,26168,24800,22729,18150,15387,3691,579,o2-3,cg: pwrb,0.910173232559695,0.8751254096715939,0.8293759614741489,0.7601163801752391,0.6069828105143469,0.514580964483981,0.12343655942746305,0.01936325329409404
MN908947.3,1,29903,whole genome,29902,28925,28087,26720,25422,19505,16762,2826,568,o3-4,cg: pwrb,0.9673266002274096,0.9393017189485653,0.893585713330212,0.850177245669186,0.6522975051835997,0.5605645107350679,0.09450872851314293,0.018995384924085347
MN908947.3,1,29903,whole genome,29902,29749,28931,28806,28803,28797,28530,24028,14662,0adgio1o2o3o4o5,ont: wb,0.99488328539897,0.9675272557019597,0.9633469333154973,0.9632466055782222,0.963045950103672,0.9541167814861882,0.8035582904153569,0.4903350946424988
MN908947.3,1,29903,whole genome,29902,29586,28813,28804,28802,28535,28530,23570,12557,0adgio1,ont: wb,0.9894321450070229,0.9635810313691392,0.9632800481573139,0.9632131629991305,0.9542839943816467,0.9541167814861882,0.7882415891913584,0.4199384656544713
MN908947.3,1,29903,whole genome,29902,29481,28658,28487,28483,28198,27553,23671,14266,o2o3o4o5,ont: wb,0.9859206742023945,0.9583974316099257,0.9526787505852451,0.9525449802688783,0.943013845227744,0.9214433817135977,0.7916192896796201,0.4770918333221858
MN908947.3,1,29903,whole genome,29902,29560,28830,28807,28802,28530,28360,23209,15307,0agio1o2,ont: wb,0.9885626379506387,0.964149555213698,0.963380375894589,0.9632131629991305,0.9541167814861882,0.9484315430405993,0.7761688181392549,0.5119055581566451
MN908947.3,1,29903,whole genome,29902,29789,28843,28805,28803,28797,28530,25998,19691,0o5o3o4,ont: wb,0.996220988562638,0.9645843087418902,0.9633134907364056,0.9632466055782222,0.963045950103672,0.9541167814861882,0.8694401712260049,0.6585178248946558
MN908947.3,1,29903,whole genome,29902,29684,28854,28828,28804,28670,28530,24910,18592,adgio1o2o3,ont: wb,0.9927095177580095,0.9649521771118988,0.9640826700555147,0.9632800481573139,0.9587987425590262,0.9541167814861882,0.8330546451742359,0.6217644304728781
MN908947.3,1,29903,whole genome,29902,29589,28506,28487,28483,28477,28210,25295,17477,agio3o4o5,ont: wb,0.989532472744298,0.9533141595879874,0.9526787505852451,0.9525449802688783,0.9523443247943282,0.9434151561768443,0.8459300381245402,0.5844759547856331
MN908947.3,1,29903,whole genome,29902,29552,28234,28190,28183,28178,27910,24294,17765,o1o2o3o4o5,ont: wb,0.9882950973179051,0.9442177780750451,0.9427463045950104,0.9425122065413685,0.94234499364591,0.9333823824493345,0.8124540164537489,0.5941074175640425
MN908947.3,1,29903,whole genome,29902,29311,28511,28500,28495,28492,28223,25219,16466,0,ont: wb,0.9802354357568056,0.9534813724834459,0.9531135041134372,0.9529462912179787,0.9528459634807036,0.9438499097050365,0.843388402113571,0.5506655073239248
MN908947.3,1,29903,whole genome,29902,29480,28207,28186,28183,27917,27604,22991,11579,o1o2,ont: wb,0.9858872316233028,0.9433148284395693,0.9426125342786436,0.9425122065413685,0.9336164805029764,0.9231489532472744,0.7688783358972644,0.3872316233027891
MN908947.3,1,29903,whole genome,29902,29484,28222,28186,28183,27672,27359,22623,11400,o3,ont: wb,0.9860210019396696,0.9438164671259448,0.9426125342786436,0.9425122065413685,0.92542304862551,0.9149555213698081,0.756571466791519,0.3812454016453749
MN908947.3,1,29903,whole genome,29902,29322,27714,27561,27551,26646,26284,20273,8182,o5,ont: wb,0.9806033041268143,0.9268276369473614,0.9217109223463313,0.9213764965554143,0.8911109624774263,0.879004748846231,0.677981405926025,0.27362718212828574
MN908947.3,1,29903,whole genome,29902,29622,28373,28169,28166,27442,27239,23786,15392,o4,ont: wb,0.9906360778543242,0.9488662965687914,0.9420440104340847,0.9419436826968096,0.9177312554344191,0.9109424118788041,0.7954651862751655,0.5147481773794395
MN908947.3,1,29903,whole genome,29902,29260,28530,28512,28508,28237,28223,25941,19510,0-2,ont: wb,0.9785298642231289,0.9541167814861882,0.9535148150625377,0.9533810447461708,0.9443181058123202,0.9438499097050365,0.8675339442177781,0.6524647180790583
MN908947.3,1,29903,whole genome,29902,29262,28194,28187,28185,27917,27911,24902,14261,a,ont: wb,0.9785967493813122,0.9428800749113772,0.9426459768577353,0.9425790916995519,0.9336164805029764,0.9334158250284262,0.8327871045415023,0.4769246204267273
MN908947.3,1,29903,whole genome,29902,29169,28184,28180,28175,28040,27903,24673,18331,g,ont: wb,0.9754865895257843,0.9425456491204601,0.9424118788040934,0.9422446659086349,0.9377299177312555,0.9331482843956926,0.825128753929503,0.6130359173299444
MN908947.3,1,29903,whole genome,29902,29095,27955,27925,27923,27918,27650,24942,16107,i,ont: wb,0.9730118386729985,0.934887298508461,0.93388402113571,0.9338171359775266,0.9336499230820681,0.9246873118854926,0.8341248077051702,0.5386596214300047
MN908947.3,1,29903,whole genome,29902,29414,28514,28501,28496,28368,28223,25081,18526,d,ont: wb,0.9836800214032506,0.953581700220721,0.953146946692529,0.9529797337970705,0.9486990836733329,0.9438499097050365,0.8387733261989164,0.6195572202528259
MN908947.3,1,29903,whole genome,29902,29148,28314,28239,28235,28107,27961,25764,20450,0-3,ont: wb,0.9747842953648586,0.9468931844023811,0.9443849909705037,0.9442512206541368,0.9399705705303993,0.9350879539830111,0.8616146077185473,0.6839007424252558
MN908947.3,1,29903,whole genome,29902,28930,28309,28188,28184,28124,27761,24363,18195,o3-2,ont: wb,0.9674938131228681,0.9467259715069226,0.942679419436827,0.9425456491204601,0.9405390943749582,0.9283994381646713,0.8147615544110762,0.6084877265734734
MN908947.3,1,29903,whole genome,29902,29210,27740,27345,27260,27076,26665,24511,18437,o5-2,ont: wb,0.9768577352685439,0.9276971440037456,0.9144873252625243,0.9116447060397298,0.905491271486857,0.8917463714801686,0.8197110561166477,0.6165808307136647
MN908947.3,1,29903,whole genome,29902,29062,27703,27564,27561,27555,27047,23452,12295,o5-3,ont: wb,0.9719082335629724,0.9264597685773527,0.9218112500836064,0.9217109223463313,0.9215102668717812,0.9045214366931977,0.7842953648585379,0.411176509932446
MN908947.3,1,29903,whole genome,29902,29479,28068,27861,27859,27709,27245,23806,12778,o4-2,ont: wb,0.9858537890442111,0.938666309945823,0.9317436960738412,0.9316768109156578,0.9266604240519029,0.9111430673533543,0.7961340378569995,0.42732927563373685
MN908947.3,1,29903,whole genome,29902,29352,28109,27995,27868,27716,27251,25222,18833,o4-3,ont: wb,0.9816065814995653,0.9400374556885827,0.936225001672129,0.9319777941274832,0.9268945221055448,0.9113437228279044,0.8434887298508461,0.6298240920339777
MN908947.3,1,29903,whole genome,29902,29316,28362,28189,28184,28179,27906,25923,20701,o2-2,ont: wb,0.980402648652264,0.9484984281987827,0.9427128620159186,0.9425456491204601,0.9423784362250017,0.9332486121329677,0.8669319777941275,0.6922948297772724
MN908947.3,1,29903,whole genome,29902,29291,28287,27874,27867,27588,27246,23101,12417,o2o3o4o5-2,ont: wb,0.9795665841749716,0.9459902347669052,0.9321784496020333,0.9319443515483914,0.9226138719818072,0.911176509932446,0.7725570195973513,0.4152565045816333
MN908947.3,1,29903,whole genome,29902,29386,28531,28505,28501,28427,27643,24921,19235,o2o3o4o5-3,ont: wb,0.9827436291886831,0.9541502240652799,0.9532807170088957,0.953146946692529,0.9506721958397432,0.9244532138318508,0.8334225135442446,0.6432680088288408
MN908947.3,1,29903,whole genome,29902,29516,28816,28810,28806,28539,28527,23570,10579,0adgio1-2,ont: wb,0.987091164470604,0.9636813591064143,0.9634807036318641,0.9633469333154973,0.9544177646980135,0.9540164537489131,0.7882415891913584,0.35378904421108953
MN908947.3,1,29903,whole genome,29902,29586,28820,28808,28803,28728,28530,26012,19215,0aio1o2o3o4o5,ont: wb,0.9894321450070229,0.9638151294227811,0.9634138184736807,0.9632466055782222,0.9607384121463447,0.9541167814861882,0.8699083673332887,0.6425991572470069
MN908947.3,1,29903,whole genome,29902,29652,28261,28237,28235,28230,27962,25128,17056,0-4,ont: wb,0.9916393552270751,0.945120727710521,0.9443181058123202,0.9442512206541368,0.9440840077586784,0.9351213965621029,0.8403451274162264,0.5703966289880276
MN908947.3,1,29903,whole genome,29902,29233,28210,28198,28183,28051,27911,22052,10964,a-2,ont: wb,0.977626914587653,0.9434151561768443,0.943013845227744,0.9425122065413685,0.9380977861012642,0.9334158250284262,0.7374757541301585,0.3666644371613939
MN908947.3,1,29903,whole genome,29902,29430,28208,28178,28175,27903,27698,24417,14488,g-2,ont: wb,0.9842151026687178,0.9433482710186609,0.94234499364591,0.9422446659086349,0.9331482843956926,0.9262925556818942,0.816567453682028,0.4845160858805431
MN908947.3,1,29903,whole genome,29902,28913,27956,27938,27923,27919,27650,25308,18387,i-2,ont: wb,0.9669252892783091,0.9349207410875526,0.9343187746639021,0.9338171359775266,0.9336833656611598,0.9246873118854926,0.8463647916527323,0.6149087017590796
MN908947.3,1,29903,whole genome,29902,28952,28503,28500,28496,28223,27842,23282,14808,d-2,ont: wb,0.9682295498628855,0.9532138318507123,0.9531135041134372,0.9529797337970705,0.9438499097050365,0.9311082870710989,0.778610126412949,0.49521771118988694
MN908947.3,1,29903,whole genome,29902,29405,28313,28197,28183,28051,27911,24306,14935,o1-2,ont: wb,0.9833790381914254,0.9468597418232894,0.9429804026486522,0.9425122065413685,0.9380977861012642,0.9334158250284262,0.8128553274028493,0.4994649187345328
MN908947.3,1,29903,whole genome,29902,28773,27583,27563,27561,27283,26937,21752,10435,o2-3,ont: wb,0.9622433282054712,0.9224466590863487,0.9217778075045148,0.9217109223463313,0.9124138853588388,0.9008427529931108,0.7274429804026487,0.3489733128218848
MN908947.3,1,29903,whole genome,29902,28803,27623,27607,27601,27230,26986,23263,15266,o3-4,ont: wb,0.9632466055782222,0.9237843622500167,0.9232492809845495,0.9230486255099993,0.9106414286669788,0.9024814393686041,0.7779747174102066,0.5105344124138853
MN908947.3,1,29903,whole genome,29902,29049,28808,28804,28528,27514,25816,15067,3713,0adgio1o2o3o4o5,ont: nwrb,0.9714734800347803,0.9634138184736807,0.9632800481573139,0.9540498963280049,0.9201391211290215,0.8633536218313156,0.5038793391746371,0.12417229616748043
MN908947.3,1,29903,whole genome,29902,28976,28806,28804,28464,27260,26071,15127,3405,0adgio1,ont: nwrb,0.9690321717610862,0.9633469333154973,0.9632800481573139,0.9519095712661361,0.9116447060397298,0.871881479499699,0.5058858939201392,0.11387198180723697
MN908947.3,1,29903,whole genome,29902,28851,28486,28479,27556,26230,24735,13612,2647,o2o3o4o5,ont: nwrb,0.9648518493746238,0.9526453080061534,0.9524112099525115,0.9215437094508728,0.8771988495752793,0.8272021938331884,0.4552203865962143,0.08852250685572871
MN908947.3,1,29903,whole genome,29902,29155,28836,28803,28531,27406,26210,18310,6065,0agio1o2,ont: nwrb,0.9750183934185004,0.9643502106882483,0.9632466055782222,0.9541502240652799,0.9165273225871179,0.8765299979934452,0.6123336231690188,0.20282924219115778
MN908947.3,1,29903,whole genome,29902,29349,28815,28804,28537,27437,26726,18488,6408,0o5o3o4,ont: nwrb,0.9815062537622902,0.9636479165273226,0.9632800481573139,0.9543508795398301,0.9175640425389606,0.8937863688047623,0.6182864022473413,0.21430004681961073
MN908947.3,1,29903,whole genome,29902,29051,28808,28804,28444,27737,26255,18782,8013,adgio1o2o3,ont: nwrb,0.9715403651929637,0.9634138184736807,0.9632800481573139,0.951240719684302,0.9275968162664705,0.8780349140525717,0.628118520500301,0.2679753862617885
MN908947.3,1,29903,whole genome,29902,29212,28491,28484,28007,27200,26018,15766,4288,agio3o4o5,ont: nwrb,0.9769246204267273,0.952812520901612,0.95257842284797,0.9366263126212293,0.9096381512942278,0.870109022807839,0.5272557019597351,0.1434017791452077
MN908947.3,1,29903,whole genome,29902,29022,28488,28185,28179,27392,26422,17990,5338,o1o2o3o4o5,ont: nwrb,0.9705705303993044,0.9527121931643369,0.9425790916995519,0.9423784362250017,0.9160591264798341,0.8836198247608855,0.6016319978596749,0.1785164871914922
MN908947.3,1,29903,whole genome,29902,29402,28500,28496,28491,28014,27766,17932,4602,0,ont: nwrb,0.9832787104541503,0.9531135041134372,0.9529797337970705,0.952812520901612,0.9368604106748712,0.9285666510601298,0.5996923282723564,0.15390274898000134
MN908947.3,1,29903,whole genome,29902,29119,28487,28474,27604,25989,24353,16347,4599,o1o2,ont: nwrb,0.9738144605711992,0.9526787505852451,0.9522439970570531,0.9231489532472744,0.8691391880141797,0.8144271286201592,0.5466858404120126,0.15380242124272625
MN908947.3,1,29903,whole genome,29902,28640,28276,27962,26568,25096,23046,15263,5214,o3,ont: nwrb,0.9577954651862751,0.9456223663968966,0.9351213965621029,0.8885024413082737,0.839274964885292,0.7707176777473079,0.5104340846766102,0.17436960738412147
MN908947.3,1,29903,whole genome,29902,28878,27560,27381,26379,25322,23594,15167,4065,o5,ont: nwrb,0.9657547990100996,0.9216774797672397,0.9156912581098254,0.8821817938599424,0.846832987760016,0.7890442110895592,0.5072235970838072,0.13594408400775868
MN908947.3,1,29903,whole genome,29902,29528,28532,28158,27592,26151,25466,17994,5924,o4,ont: nwrb,0.9874924754197044,0.9541836666443716,0.941676142064076,0.9227476422981741,0.874556885827035,0.8516487191492208,0.6017657681760418,0.19811383853922815
MN908947.3,1,29903,whole genome,29902,29025,28510,28496,28228,27116,25908,16228,4704,0-2,ont: nwrb,0.9706708581365795,0.9534479299043542,0.9529797337970705,0.944017122600495,0.906828974650525,0.866430339107752,0.5427061735001003,0.1573138920473547
MN908947.3,1,29903,whole genome,29902,28569,28491,28186,27712,26942,25089,16294,4133,a,ont: nwrb,0.9554210420707645,0.952812520901612,0.9426125342786436,0.9267607517891779,0.9010099658885693,0.83904086683165,0.5449133837201525,0.13821817938599426
MN908947.3,1,29903,whole genome,29902,28547,28181,28176,27529,27110,25618,12880,2378,g,ont: nwrb,0.9546853053307471,0.942445321383185,0.9422781084877265,0.920640759815397,0.9066283191759749,0.8567319911711592,0.43074041870109026,0.07952645308006154
MN908947.3,1,29903,whole genome,29902,28650,27928,27925,27661,26852,26026,17382,4694,i,ont: nwrb,0.9581298909771921,0.9339843488729851,0.93388402113571,0.9250551802555013,0.8980001337703164,0.8703765634405726,0.5812989097719216,0.1569794662564377
MN908947.3,1,29903,whole genome,29902,28645,28506,28371,27615,26927,25330,16184,4719,d,ont: nwrb,0.9579626780817336,0.9533141595879874,0.948799411410608,0.9235168216172831,0.9005083272021939,0.8471005283927496,0.5412347000200656,0.1578155307337302
MN908947.3,1,29903,whole genome,29902,28724,28411,28249,27900,27008,25887,18238,5523,0-3,ont: nwrb,0.960604641829978,0.950137114574276,0.9447194167614207,0.9330479566584174,0.9032171761086215,0.8657280449468263,0.6099257574744165,0.18470336432345663
MN908947.3,1,29903,whole genome,29902,28974,28498,28282,27091,25030,23062,15990,5884,o3-2,ont: nwrb,0.9689652866029028,0.9530466189552538,0.9458230218714467,0.9059929101732326,0.8370677546652397,0.771252759012775,0.5347468396762758,0.19677613537556016
MN908947.3,1,29903,whole genome,29902,28278,27102,27085,26522,25156,24104,15281,4335,o5-2,ont: nwrb,0.9456892515550799,0.9063607785432413,0.9057922546986824,0.8869640826700556,0.8412815196307939,0.806099926426326,0.5110360511002608,0.14497358036251756
MN908947.3,1,29903,whole genome,29902,28723,27867,27570,27356,25860,24774,15877,4763,o5-3,ont: nwrb,0.9605711992508862,0.9319443515483914,0.9220119055581566,0.914855193632533,0.8648250953113504,0.8285064544177647,0.5309678282389138,0.15928700421376496
MN908947.3,1,29903,whole genome,29902,28434,27872,27199,26585,25579,24133,17705,7547,o4-2,ont: nwrb,0.9509062938933851,0.9321115644438499,0.9096047087151361,0.8890709651528326,0.8554277305865828,0.8070697612199853,0.5921008628185406,0.2523911444050565
MN908947.3,1,29903,whole genome,29902,28865,28419,28150,27829,25851,25015,16689,4991,o4-3,ont: nwrb,0.9653200454819075,0.9504046552070096,0.9414086014313424,0.9306735335429068,0.8645241120995251,0.8365661159788643,0.5581232024613738,0.16691191224667246
MN908947.3,1,29903,whole genome,29902,28572,28198,28185,27979,26730,25134,17020,5918,o2-2,ont: nwrb,0.9555213698080396,0.943013845227744,0.9425790916995519,0.9356899204066618,0.893920139121129,0.8405457828907765,0.5691926961407263,0.19791318306467795
MN908947.3,1,29903,whole genome,29902,29830,28821,28277,26945,25939,24389,16933,6202,o2o3o4o5-2,ont: nwrb,0.9975921343053976,0.9638485720018728,0.9456558089759882,0.9011102936258444,0.8674670590595946,0.8156310614674603,0.5662831917597485,0.20741087552672063
MN908947.3,1,29903,whole genome,29902,29102,28807,28485,28483,27459,26423,18395,5005,o2o3o4o5-3,ont: nwrb,0.9732459367266404,0.963380375894589,0.9526118654270618,0.9525449802688783,0.918299779278978,0.8836532673399773,0.6151762423918132,0.16738010835395625
MN908947.3,1,29903,whole genome,29902,29081,28820,28671,28160,26862,24655,17269,6192,0adgio1-2,ont: nwrb,0.9725436425657147,0.9638151294227811,0.9588321851381179,0.9417430272222593,0.8983345595612333,0.8245267875058524,0.5775198983345595,0.20707644973580364
MN908947.3,1,29903,whole genome,29902,29016,28827,28814,28802,27717,27080,17725,5404,0aio1o2o3o4o5,ont: nwrb,0.9703698749247542,0.964049227476423,0.9636144739482309,0.9632131629991305,0.9269279646846365,0.9056250418032239,0.5927697144003745,0.18072369741154437
MN908947.3,1,29903,whole genome,29902,29053,28369,28351,28234,27751,26843,17080,4031,0-4,ont: nwrb,0.971607250351147,0.9487325262524245,0.948130559828774,0.9442177780750451,0.9280650123737543,0.897699150558491,0.5711992508862284,0.13480703631864088
MN908947.3,1,29903,whole genome,29902,29228,28713,28692,27715,26783,25341,16898,5483,a-2,ont: nwrb,0.9774597016921945,0.9602367734599693,0.9595344792990436,0.9268610795264531,0.8956925958129891,0.8474683967627583,0.565112701491539,0.18336566115978864
MN908947.3,1,29903,whole genome,29902,28581,28189,28177,27844,26940,26244,17038,4603,g-2,ont: nwrb,0.9558223530198648,0.9427128620159186,0.9423115510668183,0.9311751722292824,0.900943080730386,0.877667045682563,0.5697946625643769,0.15393619155909305
MN908947.3,1,29903,whole genome,29902,28511,28449,27947,27466,26701,24811,17248,5646,i-2,ont: nwrb,0.9534813724834459,0.9514079325797605,0.9346197578757274,0.9185338773326199,0.8929503043274697,0.8297438298441576,0.5768176041736339,0.18881680155173566
MN908947.3,1,29903,whole genome,29902,28570,28515,28497,27848,27256,26297,18083,6300,d-2,ont: nwrb,0.9554544846498562,0.9536151427998127,0.9530131763761621,0.9313089425456491,0.911510935723363,0.8794395023744231,0.604742157715203,0.21068824827770719
MN908947.3,1,29903,whole genome,29902,29253,28818,28476,27852,27125,25766,17266,5466,o1-2,ont: nwrb,0.978295766169487,0.9637482442645977,0.9523108822152364,0.931442712862016,0.9071299578623503,0.8616814928767307,0.5774195705972844,0.18279713731522976
MN908947.3,1,29903,whole genome,29902,28367,27574,27563,27229,25860,24541,16272,5291,o2-3,ont: nwrb,0.9486656410942412,0.9221456758745235,0.9217778075045148,0.9106079860878871,0.8648250953113504,0.8207143334893987,0.5441776469801352,0.17694468597418234
MN908947.3,1,29903,whole genome,29902,28278,28216,27600,26816,25076,23624,14924,4823,o3-4,ont: nwrb,0.9456892515550799,0.9436158116513945,0.9230151829309077,0.8967962009230152,0.8386061133034579,0.7900474884623102,0.4990970503645241,0.16129355895926695
MN908947.3,1,29903,whole genome,29902,29833,29830,29830,29229,27921,27727,20587,13991,0adgio1o2o3o4o5,ont: pwrb,0.9976924620426727,0.9975921343053976,0.9975921343053976,0.9774931442712862,0.9337502508193432,0.9272623904755535,0.6884823757608187,0.4678951240719684
MN908947.3,1,29903,whole genome,29902,29248,29225,28817,28598,27743,27232,20759,14076,0adgio1,ont: pwrb,0.9781285532740285,0.9773593739549195,0.9637148016855059,0.9563908768644238,0.9277974717410207,0.9107083138251622,0.694234499364591,0.47073774329476287
MN908947.3,1,29903,whole genome,29902,28847,28792,28787,28068,27454,27197,19732,14774,o2o3o4o5,ont: pwrb,0.964718079058257,0.9628787372082135,0.962711524312755,0.938666309945823,0.9181325663835195,0.9095378235569527,0.6598889706374156,0.4940806635007692
MN908947.3,1,29903,whole genome,29902,29244,29017,28807,28598,27740,27416,21224,16500,0agio1o2,ont: pwrb,0.9779947829576617,0.9704033175038459,0.963380375894589,0.9563908768644238,0.9276971440037456,0.9168617483780349,0.7097852986422313,0.5518025550130427
MN908947.3,1,29903,whole genome,29902,28997,28923,28901,28599,27743,27431,20950,15467,0o5o3o4,ont: pwrb,0.969734465922012,0.9672597150692261,0.9665239783292088,0.9564243194435155,0.9277974717410207,0.9173633870644105,0.7006220319711056,0.5172563708113169
MN908947.3,1,29903,whole genome,29902,28868,28827,28824,28599,27917,27181,20476,14955,adgio1o2o3,ont: pwrb,0.9654203732191826,0.964049227476423,0.9639488997391479,0.9564243194435155,0.9336164805029764,0.9090027422914855,0.68477024948164,0.5001337703163667
MN908947.3,1,29903,whole genome,29902,28930,28694,28485,28395,28094,27826,21716,14128,agio3o4o5,ont: pwrb,0.9674938131228681,0.959601364457227,0.9526118654270618,0.9496020333088088,0.9395358170022072,0.9305732058056317,0.7262390475553475,0.47247675740753126
MN908947.3,1,29903,whole genome,29902,28269,28204,28186,28183,27798,27156,22181,16965,o1o2o3o4o5,ont: pwrb,0.9453882683432546,0.9432145007022942,0.9426125342786436,0.9425122065413685,0.9296368135910641,0.908166677814193,0.7417898468329878,0.5673533542906829
MN908947.3,1,29903,whole genome,29902,29210,28506,28498,28496,28024,27611,22935,18890,0,ont: pwrb,0.9768577352685439,0.9533141595879874,0.9530466189552538,0.9529797337970705,0.9371948364657883,0.9233830513009164,0.7670055514681292,0.6317303190422046
MN908947.3,1,29903,whole genome,29902,28960,28486,28310,27980,27363,27222,22519,17132,o1o2,ont: pwrb,0.968497090495619,0.9526453080061534,0.9467594140860143,0.9357233629857534,0.9150892916861748,0.9103738880342452,0.7530934385659822,0.5729382649989967
MN908947.3,1,29903,whole genome,29902,28268,28204,28188,27769,27086,26394,20106,16177,o3,ont: pwrb,0.945354825764163,0.9432145007022942,0.942679419436827,0.9286669787974049,0.9058256972777741,0.882683432546318,0.6723964952177112,0.5410006019664236
MN908947.3,1,29903,whole genome,29902,28973,28414,28399,27593,26517,25653,19614,15458,o5,ont: pwrb,0.9689318440238112,0.950237442311551,0.9497358036251756,0.9227810848772657,0.886796869774597,0.8579024814393686,0.655942746304595,0.5169553875994917
MN908947.3,1,29903,whole genome,29902,28720,28498,28169,27955,27161,26431,21830,16060,o4,ont: pwrb,0.9604708715136111,0.9530466189552538,0.9420440104340847,0.934887298508461,0.9083338907096515,0.8839208079727109,0.7300515015718012,0.5370878202126949
MN908947.3,1,29903,whole genome,29902,29676,29440,29036,28612,27846,27389,20890,13939,0-2,ont: pwrb,0.9924419771252759,0.9845495284596348,0.9710387265065882,0.9568590729717076,0.9312420573874657,0.915958798742559,0.6986154772256037,0.46615610995920004
MN908947.3,1,29903,whole genome,29902,28558,28196,28186,27980,27354,27119,21504,15568,a,ont: pwrb,0.9550531737007558,0.9429469600695606,0.9426125342786436,0.9357233629857534,0.9147883084743496,0.9069293023878001,0.7191492207879072,0.5206340712995786
MN908947.3,1,29903,whole genome,29902,29059,28508,28484,27971,27590,26768,20054,13352,g,ont: pwrb,0.9718079058256973,0.9533810447461708,0.95257842284797,0.9354223797739282,0.9226807571399906,0.8951909571266136,0.6706574811049428,0.44652531603237244
MN908947.3,1,29903,whole genome,29902,29175,28348,27932,27718,27251,26714,22087,16102,i,ont: pwrb,0.9756872450003344,0.948030232091499,0.9341181191893518,0.9269614072637282,0.9113437228279044,0.8933850578556618,0.738646244398368,0.5384924085345462
MN908947.3,1,29903,whole genome,29902,28619,28502,28321,28116,27668,27429,20442,14884,d,ont: pwrb,0.9570931710253495,0.9531803892716206,0.947127282456023,0.9402715537422246,0.9252892783091432,0.917296501906227,0.6836332017925223,0.49775934720085613
