#chrom,start,end,region,0X,1X,10X,30X,100X,500X,1000X,5000X,10000X,mixture,batch,1X_ratio,10X_ratio,30X_ratio,100X_ratio,500X_ratio,1000X_ratio,5000X_ratio,10000X_ratio
MN908947.3,21563,25384,S,3821,3639,3615,3613,3613,3486,3481,2840,1345,o1o2,ont: wb,0.9523684899241036,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9123266160690918,0.9110180580999738,0.7432609264590422,0.3520020936927506
MN908947.3,21563,25384,S,3821,3688,3621,3613,3613,3242,3140,2529,1256,o3,ont: wb,0.9651923580214603,0.9476576812352787,0.9455639884846899,0.9455639884846899,0.848468987176132,0.821774404606124,0.6618686207799005,0.3287097618424496
MN908947.3,21563,25384,S,3821,3634,3614,3613,3613,3140,3140,2250,840,o5,ont: wb,0.9510599319549856,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.821774404606124,0.821774404606124,0.5888510861031143,0.21983773881182936
MN908947.3,21563,25384,S,3821,3821,3622,3613,3613,3336,3140,2796,1460,o4,ont: wb,1.0,0.9479193928291023,0.9455639884846899,0.9455639884846899,0.8730698769955509,0.821774404606124,0.7317456163308035,0.38209892698246534
MN908947.3,21563,25384,S,3821,3698,3630,3625,3625,3487,3481,3138,2314,0-2,ont: wb,0.9678094739596964,0.9500130855796912,0.9487045276105731,0.9487045276105731,0.9125883276629154,0.9110180580999738,0.8212509814184769,0.6056006281078252
MN908947.3,21563,25384,S,3821,3650,3614,3613,3613,3481,3481,3137,1535,a,ont: wb,0.9552473174561633,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.8209892698246533,0.4017272965192358
MN908947.3,21563,25384,S,3821,3655,3615,3613,3613,3608,3481,3137,1847,g,ont: wb,0.9565558754252813,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9442554305155718,0.9110180580999738,0.8209892698246533,0.483381313792201
MN908947.3,21563,25384,S,3821,3709,3617,3613,3613,3609,3481,3138,1833,i,ont: wb,0.9706883014917561,0.9466108348599843,0.9455639884846899,0.9455639884846899,0.9445171421093954,0.9110180580999738,0.8212509814184769,0.4797173514786705
MN908947.3,21563,25384,S,3821,3710,3621,3613,3613,3486,3481,3138,1840,d,ont: wb,0.9709500130855797,0.9476576812352787,0.9455639884846899,0.9455639884846899,0.9123266160690918,0.9110180580999738,0.8212509814184769,0.48154933263543576
MN908947.3,21563,25384,S,3821,3821,3623,3613,3613,3486,3480,3138,2571,0-3,ont: wb,1.0,0.9481811044229259,0.9455639884846899,0.9455639884846899,0.9123266160690918,0.9107563465061502,0.8212509814184769,0.672860507720492
MN908947.3,21563,25384,S,3821,3690,3615,3613,3613,3554,3331,2791,1699,o3-2,ont: wb,0.9657157812091076,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9301230044490971,0.8717613190264328,0.7304370583616854,0.44464799790630727
MN908947.3,21563,25384,S,3821,3640,3625,3613,3613,3608,3331,2796,1699,o5-2,ont: wb,0.9526302015179272,0.9487045276105731,0.9455639884846899,0.9455639884846899,0.9442554305155718,0.8717613190264328,0.7317456163308035,0.44464799790630727
MN908947.3,21563,25384,S,3821,3646,3614,3613,3613,3608,3241,2745,1438,o5-3,ont: wb,0.9542004710808689,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.9442554305155718,0.8482072755823084,0.7183983250457995,0.376341271918346
MN908947.3,21563,25384,S,3821,3821,3623,3613,3613,3464,3140,2787,1256,o4-2,ont: wb,1.0,0.9481811044229259,0.9455639884846899,0.9455639884846899,0.9065689610049725,0.821774404606124,0.729390211986391,0.3287097618424496
MN908947.3,21563,25384,S,3821,3640,3615,3613,3613,3462,3138,2789,1691,o4-3,ont: wb,0.9526302015179272,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9060455378173253,0.8212509814184769,0.7299136351740382,0.4425543051557184
MN908947.3,21563,25384,S,3821,3647,3614,3613,3613,3609,3336,2964,2034,o2-2,ont: wb,0.9544621826746925,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.9445171421093954,0.8730698769955509,0.7757131640931694,0.5323213818372153
MN908947.3,21563,25384,S,3821,3641,3614,3613,3613,3336,3140,2529,1383,o2o3o4o5-2,ont: wb,0.9528919131117508,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.8730698769955509,0.821774404606124,0.6618686207799005,0.36194713425804764
MN908947.3,21563,25384,S,3821,3665,3645,3632,3631,3565,3222,2797,1699,o2o3o4o5-3,ont: wb,0.9591729913635174,0.9539387594870453,0.9505365087673384,0.9502747971735148,0.9330018319811567,0.8432347552996597,0.7320073279246271,0.44464799790630727
MN908947.3,21563,25384,S,3821,3659,3615,3615,3614,3486,3481,3059,1168,0adgio1-2,ont: wb,0.9576027218005758,0.9460874116723371,0.9460874116723371,0.9458257000785135,0.9123266160690918,0.9110180580999738,0.800575765506412,0.30567914158597226
MN908947.3,21563,25384,S,3821,3821,3615,3613,3613,3539,3481,3138,1844,0aio1o2o3o4o5,ont: wb,1.0,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.926197330541743,0.9110180580999738,0.8212509814184769,0.48259617901073015
MN908947.3,21563,25384,S,3821,3790,3624,3613,3613,3609,3481,3125,1824,0-4,ont: wb,0.9918869405914682,0.9484428160167495,0.9455639884846899,0.9455639884846899,0.9445171421093954,0.9110180580999738,0.81784873069877,0.47736194713425806
MN908947.3,21563,25384,S,3821,3766,3626,3625,3613,3481,3481,2731,1214,a-2,ont: wb,0.9856058623397016,0.9489662392043967,0.9487045276105731,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.7147343627322691,0.31771787490185815
MN908947.3,21563,25384,S,3821,3688,3630,3613,3613,3481,3480,3137,1474,g-2,ont: wb,0.9651923580214603,0.9500130855796912,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9107563465061502,0.8209892698246533,0.38576288929599584
MN908947.3,21563,25384,S,3821,3710,3627,3625,3613,3610,3481,3138,1939,i-2,ont: wb,0.9709500130855797,0.9492279507982203,0.9487045276105731,0.9455639884846899,0.944778853703219,0.9110180580999738,0.8212509814184769,0.5074587804239727
MN908947.3,21563,25384,S,3821,3637,3614,3613,3613,3481,3481,3059,1348,d-2,ont: wb,0.9518450667364564,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.800575765506412,0.3527872284742214
MN908947.3,21563,25384,S,3821,3661,3627,3625,3613,3481,3481,3130,1440,o1-2,ont: wb,0.958126144988223,0.9492279507982203,0.9487045276105731,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.819157288667888,0.3768646951059932
MN908947.3,21563,25384,S,3821,3660,3614,3613,3613,3336,3140,2529,1188,o2-3,ont: wb,0.9578644333943994,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.8730698769955509,0.821774404606124,0.6618686207799005,0.3109133734624444
MN908947.3,21563,25384,S,3821,3471,3345,3342,3341,2975,2872,2525,1307,o3-4,ont: wb,0.9084009421617377,0.8754252813399633,0.8746401465584925,0.8743784349646689,0.778591991625229,0.7516356974613976,0.6608217744046061,0.34205705312745355
MN908947.3,21563,25384,S,3821,3821,3614,3613,3482,3474,3138,1486,0,0adgio1o2o3o4o5,ont: nwrb,1.0,0.9458257000785135,0.9455639884846899,0.9112797696937974,0.9091860769432086,0.8212509814184769,0.3889034284218791,0.0
MN908947.3,21563,25384,S,3821,3704,3614,3613,3482,3267,3138,1824,0,0adgio1,ont: nwrb,0.969379743522638,0.9458257000785135,0.9455639884846899,0.9112797696937974,0.855011777021722,0.8212509814184769,0.47736194713425806,0.0
MN908947.3,21563,25384,S,3821,3627,3614,3609,3242,3134,2798,1202,53,o2o3o4o5,ont: nwrb,0.9492279507982203,0.9458257000785135,0.9445171421093954,0.848468987176132,0.8202041350431825,0.7322690395184507,0.31457733577597485,0.013870714472651138
MN908947.3,21563,25384,S,3821,3704,3639,3613,3482,3474,3138,2446,496,0agio1o2,ont: nwrb,0.969379743522638,0.9523684899241036,0.9455639884846899,0.9112797696937974,0.9091860769432086,0.8212509814184769,0.6401465584925412,0.12980895053650876
MN908947.3,21563,25384,S,3821,3773,3622,3613,3482,3481,3448,2506,537,0o5o3o4,ont: nwrb,0.9874378434964669,0.9479193928291023,0.9455639884846899,0.9112797696937974,0.9110180580999738,0.9023815755037948,0.6558492541219576,0.14053912588327663
MN908947.3,21563,25384,S,3821,3639,3614,3613,3482,3475,3467,2518,1020,adgio1o2o3,ont: nwrb,0.9523684899241036,0.9458257000785135,0.9455639884846899,0.9112797696937974,0.9094477885370322,0.9073540957864433,0.6589897932478409,0.2669458257000785
MN908947.3,21563,25384,S,3821,3821,3614,3613,3482,3472,3139,1484,53,agio3o4o5,ont: nwrb,1.0,0.9458257000785135,0.9455639884846899,0.9112797696937974,0.9086626537555613,0.8215126930123005,0.3883800052342319,0.013870714472651138
MN908947.3,21563,25384,S,3821,3799,3614,3613,3608,3474,3474,1743,250,o1o2o3o4o5,ont: nwrb,0.9942423449358807,0.9458257000785135,0.9455639884846899,0.9442554305155718,0.9091860769432086,0.9091860769432086,0.4561633080345459,0.06542789845590159
MN908947.3,21563,25384,S,3821,3754,3614,3613,3609,3478,3473,2092,311,0,ont: nwrb,0.9824653232138184,0.9458257000785135,0.9455639884846899,0.9445171421093954,0.910232923318503,0.908924365349385,0.5475006542789845,0.08139230567914159
MN908947.3,21563,25384,S,3821,3626,3614,3609,3481,3474,3139,1685,180,o1o2,ont: nwrb,0.9489662392043967,0.9458257000785135,0.9445171421093954,0.9110180580999738,0.9091860769432086,0.8215126930123005,0.44098403559277677,0.04710808688824915
MN908947.3,21563,25384,S,3821,3615,3612,3608,3135,2799,2798,1482,435,o3,ont: nwrb,0.9460874116723371,0.9453022768908662,0.9442554305155718,0.8204658466370061,0.7325307511122743,0.7322690395184507,0.3878565820465847,0.11384454331326878
MN908947.3,21563,25384,S,3821,3631,3613,3609,3480,3132,2798,1627,178,o5,ont: nwrb,0.9502747971735148,0.9455639884846899,0.9445171421093954,0.9107563465061502,0.8196807118555351,0.7322690395184507,0.42580476315100757,0.046584663700601936
MN908947.3,21563,25384,S,3821,3641,3614,3613,3486,3137,3121,1678,388,o4,ont: nwrb,0.9528919131117508,0.9458257000785135,0.9455639884846899,0.9123266160690918,0.8209892698246533,0.8168018843234756,0.4391520544360115,0.10154409840355928
MN908947.3,21563,25384,S,3821,3705,3617,3613,3486,3478,3139,1832,156,0-2,ont: nwrb,0.9696414551164617,0.9466108348599843,0.9455639884846899,0.9123266160690918,0.910232923318503,0.8215126930123005,0.4794556398848469,0.040827008636482594
MN908947.3,21563,25384,S,3821,3632,3625,3613,3486,3476,3139,2025,53,a,ont: nwrb,0.9505365087673384,0.9487045276105731,0.9455639884846899,0.9123266160690918,0.9097095001308558,0.8215126930123005,0.5299659774928029,0.013870714472651138
MN908947.3,21563,25384,S,3821,3634,3614,3613,3486,3475,3139,1279,0,g,ont: nwrb,0.9510599319549856,0.9458257000785135,0.9455639884846899,0.9123266160690918,0.9094477885370322,0.8215126930123005,0.33472912850039255,0.0
MN908947.3,21563,25384,S,3821,3631,3614,3613,3486,3469,3423,2285,274,i,ont: nwrb,0.9502747971735148,0.9458257000785135,0.9455639884846899,0.9123266160690918,0.9078775189740905,0.8958387856582046,0.5980109918869406,0.07170897670766815
MN908947.3,21563,25384,S,3821,3645,3614,3487,3486,3475,3139,2033,53,d,ont: nwrb,0.9539387594870453,0.9458257000785135,0.9125883276629154,0.9123266160690918,0.9094477885370322,0.8215126930123005,0.5320596702433917,0.013870714472651138
MN908947.3,21563,25384,S,3821,3798,3783,3626,3486,3481,3139,2468,530,0-3,ont: nwrb,0.9939806333420571,0.990054959434703,0.9489662392043967,0.9123266160690918,0.9110180580999738,0.8215126930123005,0.6459042135566606,0.13870714472651138
MN908947.3,21563,25384,S,3821,3642,3623,3613,3485,3131,2797,1631,526,o3-2,ont: nwrb,0.9531536247055744,0.9481811044229259,0.9455639884846899,0.9120649044752682,0.8194190002617115,0.7320073279246271,0.426851609526302,0.13766029835121696
MN908947.3,21563,25384,S,3821,3620,3614,3613,3399,3140,2799,1663,181,o5-2,ont: nwrb,0.9473959696414551,0.9458257000785135,0.9455639884846899,0.8895577074064381,0.821774404606124,0.7325307511122743,0.4352263805286574,0.047369798482072754
MN908947.3,21563,25384,S,3821,3806,3615,3614,3613,3140,3140,1681,239,o5-3,ont: nwrb,0.9960743260926459,0.9460874116723371,0.9458257000785135,0.9455639884846899,0.821774404606124,0.821774404606124,0.4399371892174823,0.06254907092384193
MN908947.3,21563,25384,S,3821,3634,3627,3386,3155,3129,2791,1855,800,o4-2,ont: nwrb,0.9510599319549856,0.9492279507982203,0.8861554566867312,0.8257000785134782,0.8188955770740644,0.7304370583616854,0.48547500654278986,0.2093692750588851
MN908947.3,21563,25384,S,3821,3655,3626,3617,3613,3140,3140,1691,372,o4-3,ont: nwrb,0.9565558754252813,0.9489662392043967,0.9466108348599843,0.9455639884846899,0.821774404606124,0.821774404606124,0.4425543051557184,0.09735671290238157
MN908947.3,21563,25384,S,3821,3635,3623,3614,3613,3140,3140,1694,579,o2-2,ont: nwrb,0.9513216435488092,0.9481811044229259,0.9458257000785135,0.9455639884846899,0.821774404606124,0.821774404606124,0.4433394399371892,0.1515310128238681
MN908947.3,21563,25384,S,3821,3821,3617,3613,3246,3140,2799,1684,459,o2o3o4o5-2,ont: nwrb,1.0,0.9466108348599843,0.9455639884846899,0.8495158335514263,0.821774404606124,0.7325307511122743,0.44072232399895317,0.12012562156503533
MN908947.3,21563,25384,S,3821,3648,3626,3614,3613,3242,3140,1661,132,o2o3o4o5-3,ont: nwrb,0.9547238942685161,0.9489662392043967,0.9458257000785135,0.9455639884846899,0.848468987176132,0.821774404606124,0.4347029573410102,0.034545930384716046
MN908947.3,21563,25384,S,3821,3659,3627,3614,3486,3140,3139,2293,450,0adgio1-2,ont: nwrb,0.9576027218005758,0.9492279507982203,0.9458257000785135,0.9123266160690918,0.821774404606124,0.8215126930123005,0.6001046846375294,0.11777021722062288
MN908947.3,21563,25384,S,3821,3773,3631,3623,3613,3481,3480,1840,256,0aio1o2o3o4o5,ont: nwrb,0.9874378434964669,0.9502747971735148,0.9481811044229259,0.9455639884846899,0.9110180580999738,0.9107563465061502,0.48154933263543576,0.06699816801884323
MN908947.3,21563,25384,S,3821,3725,3618,3613,3613,3476,3473,2337,118,0-4,ont: nwrb,0.9748756869929338,0.9468725464538079,0.9455639884846899,0.9455639884846899,0.9097095001308558,0.908924365349385,0.6116199947657681,0.030881968071185553
MN908947.3,21563,25384,S,3821,3821,3621,3613,3486,3481,3139,2033,289,a-2,ont: nwrb,1.0,0.9476576812352787,0.9455639884846899,0.9123266160690918,0.9110180580999738,0.8215126930123005,0.5320596702433917,0.07563465061502224
MN908947.3,21563,25384,S,3821,3653,3622,3613,3486,3481,3471,2046,247,g-2,ont: nwrb,0.9560324522376341,0.9479193928291023,0.9455639884846899,0.9123266160690918,0.9110180580999738,0.9084009421617377,0.5354619209630986,0.06464276367443078
MN908947.3,21563,25384,S,3821,3665,3643,3635,3494,3481,3138,2463,323,i-2,ont: nwrb,0.9591729913635174,0.953415336299398,0.9513216435488092,0.9144203088196807,0.9110180580999738,0.8212509814184769,0.6445956555875425,0.08453284480502486
MN908947.3,21563,25384,S,3821,3640,3625,3613,3486,3481,3471,2314,383,d-2,ont: nwrb,0.9526302015179272,0.9487045276105731,0.9455639884846899,0.9123266160690918,0.9110180580999738,0.9084009421617377,0.6056006281078252,0.10023554043444124
MN908947.3,21563,25384,S,3821,3751,3626,3613,3486,3481,3478,2092,216,o1-2,ont: nwrb,0.9816801884323475,0.9489662392043967,0.9455639884846899,0.9123266160690918,0.9110180580999738,0.910232923318503,0.5475006542789845,0.056529704265898977
MN908947.3,21563,25384,S,3821,3637,3614,3613,3485,3140,3140,1688,352,o2-3,ont: nwrb,0.9518450667364564,0.9458257000785135,0.9455639884846899,0.9120649044752682,0.821774404606124,0.821774404606124,0.44176917037424757,0.09212248102590945
MN908947.3,21563,25384,S,3821,3358,3343,3341,3115,2871,2568,1488,169,o3-4,ont: nwrb,0.8788275320596702,0.8749018581523161,0.8743784349646689,0.8152316147605339,0.751373985867574,0.6720753729390212,0.3894268516095263,0.04422925935618948
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3486,3481,2781,1488,0adgio1o2o3o4o5,ont: pwrb,1.0,1.0,1.0,1.0,0.9123266160690918,0.9110180580999738,0.7278199424234494,0.3894268516095263
MN908947.3,21563,25384,S,3821,3821,3821,3627,3613,3486,3481,2921,1820,0adgio1,ont: pwrb,1.0,1.0,0.9492279507982203,0.9455639884846899,0.9123266160690918,0.9110180580999738,0.7644595655587543,0.4763151007589636
MN908947.3,21563,25384,S,3821,3641,3614,3613,3613,3481,3480,2110,1281,o2o3o4o5,ont: pwrb,0.9528919131117508,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9107563465061502,0.5522114629678094,0.3352525516880398
MN908947.3,21563,25384,S,3821,3632,3615,3613,3613,3481,3481,2920,2022,0agio1o2,ont: pwrb,0.9505365087673384,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.7641978539649307,0.5291808427113321
MN908947.3,21563,25384,S,3821,3650,3631,3614,3613,3481,3481,2782,1825,0o5o3o4,ont: pwrb,0.9552473174561633,0.9502747971735148,0.9458257000785135,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.728081654017273,0.47762365872808166
MN908947.3,21563,25384,S,3821,3650,3634,3633,3613,3481,3481,2842,1411,adgio1o2o3,ont: pwrb,0.9552473174561633,0.9510599319549856,0.950798220361162,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.7437843496466894,0.3692750588851086
MN908947.3,21563,25384,S,3821,3635,3617,3613,3613,3608,3481,3106,1286,agio3o4o5,ont: pwrb,0.9513216435488092,0.9466108348599843,0.9455639884846899,0.9455639884846899,0.9442554305155718,0.9110180580999738,0.8128762104161215,0.3365611096571578
MN908947.3,21563,25384,S,3821,3643,3623,3614,3613,3608,3480,3102,1697,o1o2o3o4o5,ont: pwrb,0.953415336299398,0.9481811044229259,0.9458257000785135,0.9455639884846899,0.9442554305155718,0.9107563465061502,0.8118293640408271,0.44412457471866
MN908947.3,21563,25384,S,3821,3821,3617,3614,3613,3486,3483,3138,2538,0,ont: pwrb,1.0,0.9466108348599843,0.9458257000785135,0.9455639884846899,0.9123266160690918,0.911541481287621,0.8212509814184769,0.664224025124313
MN908947.3,21563,25384,S,3821,3634,3615,3613,3613,3613,3481,2946,1911,o1o2,ont: pwrb,0.9510599319549856,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.7710023554043444,0.5001308557969119
MN908947.3,21563,25384,S,3821,3636,3626,3614,3613,3480,3140,2112,1693,o3,ont: pwrb,0.9515833551426328,0.9489662392043967,0.9458257000785135,0.9455639884846899,0.9107563465061502,0.821774404606124,0.5527348861554567,0.4430777283433656
MN908947.3,21563,25384,S,3821,3821,3821,3821,3613,3570,3229,2110,1354,o5,ont: pwrb,1.0,1.0,1.0,0.9455639884846899,0.9343103899502748,0.845066736456425,0.5522114629678094,0.35435749803716304
MN908947.3,21563,25384,S,3821,3635,3619,3613,3613,3481,3241,2358,1688,o4,ont: pwrb,0.9513216435488092,0.9471342580476315,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.8482072755823084,0.6171159382360638,0.44176917037424757
MN908947.3,21563,25384,S,3821,3821,3821,3634,3625,3486,3481,2782,1444,0-2,ont: pwrb,1.0,1.0,0.9510599319549856,0.9487045276105731,0.9123266160690918,0.9110180580999738,0.728081654017273,0.37791154148128764
MN908947.3,21563,25384,S,3821,3643,3615,3613,3613,3481,3481,2783,1937,a,ont: pwrb,0.953415336299398,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.7283433656110966,0.5069353572363255
MN908947.3,21563,25384,S,3821,3768,3635,3613,3613,3481,3481,2772,1594,g,ont: pwrb,0.9861292855273489,0.9513216435488092,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.7254645380790369,0.4171682805548286
MN908947.3,21563,25384,S,3821,3629,3615,3613,3613,3486,3481,2921,1957,i,ont: pwrb,0.9497513739858676,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9123266160690918,0.9110180580999738,0.7644595655587543,0.5121695891127978
MN908947.3,21563,25384,S,3821,3632,3615,3613,3613,3486,3481,2783,1770,d,ont: pwrb,0.9505365087673384,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.9123266160690918,0.9110180580999738,0.7283433656110966,0.4632295210677833
MN908947.3,21563,25384,S,3821,3821,3790,3771,3614,3486,3480,2783,1939,0-3,ont: pwrb,1.0,0.9918869405914682,0.9869144203088197,0.9458257000785135,0.9123266160690918,0.9107563465061502,0.7283433656110966,0.5074587804239727
MN908947.3,21563,25384,S,3821,3630,3615,3613,3613,3242,3140,2362,1433,o3-2,ont: pwrb,0.9500130855796912,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.848468987176132,0.821774404606124,0.6181627846113583,0.37503271394922794
MN908947.3,21563,25384,S,3821,3645,3614,3610,3608,3140,2531,2032,1052,o5-2,ont: pwrb,0.9539387594870453,0.9458257000785135,0.944778853703219,0.9442554305155718,0.821774404606124,0.6623920439675478,0.5317979586495681,0.2753205967024339
MN908947.3,21563,25384,S,3821,3638,3615,3613,3608,3393,3140,2110,683,o5-3,ont: pwrb,0.95210677833028,0.9460874116723371,0.9455639884846899,0.9442554305155718,0.8879874378434964,0.821774404606124,0.5522114629678094,0.17874901858152317
MN908947.3,21563,25384,S,3821,3639,3620,3613,3613,3290,3140,2110,1281,o4-2,ont: pwrb,0.9523684899241036,0.9473959696414551,0.9455639884846899,0.9455639884846899,0.861031143679665,0.821774404606124,0.5522114629678094,0.3352525516880398
MN908947.3,21563,25384,S,3821,3821,3623,3613,3613,3607,3234,2675,2018,o4-3,ont: pwrb,1.0,0.9481811044229259,0.9455639884846899,0.9455639884846899,0.9439937189217482,0.846375294425543,0.7000785134781471,0.5281339963360376
MN908947.3,21563,25384,S,3821,3631,3614,3613,3613,3608,3242,2379,1699,o2-2,ont: pwrb,0.9502747971735148,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.9442554305155718,0.848468987176132,0.6226118817063596,0.44464799790630727
MN908947.3,21563,25384,S,3821,3651,3615,3613,3613,3243,3140,2311,1696,o2o3o4o5-2,ont: pwrb,0.9555090290499869,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.8487306987699555,0.821774404606124,0.6048154933263543,0.4438628631248364
MN908947.3,21563,25384,S,3821,3821,3821,3821,3631,3480,3241,2111,1496,o2o3o4o5-3,ont: pwrb,1.0,1.0,1.0,0.9502747971735148,0.9107563465061502,0.8482072755823084,0.552473174561633,0.39152054436011513
MN908947.3,21563,25384,S,3821,3622,3615,3615,3614,3486,3481,2704,1161,0adgio1-2,ont: pwrb,0.9479193928291023,0.9460874116723371,0.9460874116723371,0.9458257000785135,0.9123266160690918,0.9110180580999738,0.7076681496990317,0.303847160429207
MN908947.3,21563,25384,S,3821,3821,3821,3640,3613,3481,3481,2920,1402,0aio1o2o3o4o5,ont: pwrb,1.0,1.0,0.9526302015179272,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.7641978539649307,0.36691965454069614
MN908947.3,21563,25384,S,3821,3821,3615,3613,3613,3483,3481,3136,2357,0-4,ont: pwrb,1.0,0.9460874116723371,0.9455639884846899,0.9455639884846899,0.911541481287621,0.9110180580999738,0.8207275582308297,0.6168542266422402
MN908947.3,21563,25384,S,3821,3634,3626,3625,3613,3481,3481,2782,1830,a-2,ont: pwrb,0.9510599319549856,0.9489662392043967,0.9487045276105731,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.728081654017273,0.4789322166971997
MN908947.3,21563,25384,S,3821,3644,3629,3614,3613,3481,3480,2704,1830,g-2,ont: pwrb,0.9536770478932217,0.9497513739858676,0.9458257000785135,0.9455639884846899,0.9110180580999738,0.9107563465061502,0.7076681496990317,0.4789322166971997
MN908947.3,21563,25384,S,3821,3645,3631,3626,3614,3524,3481,3306,2527,i-2,ont: pwrb,0.9539387594870453,0.9502747971735148,0.9489662392043967,0.9458257000785135,0.9222716566343889,0.9110180580999738,0.8652185291808427,0.6613451975922533
MN908947.3,21563,25384,S,3821,3636,3614,3613,3613,3481,3481,2921,2401,d-2,ont: pwrb,0.9515833551426328,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.9110180580999738,0.9110180580999738,0.7644595655587543,0.6283695367704789
MN908947.3,21563,25384,S,3821,3640,3630,3626,3625,3481,3481,2514,1312,o1-2,ont: pwrb,0.9526302015179272,0.9500130855796912,0.9489662392043967,0.9487045276105731,0.9110180580999738,0.9110180580999738,0.6579429468725465,0.3433656110965716
MN908947.3,21563,25384,S,3821,3630,3614,3613,3613,3242,3140,2312,1620,o2-3,ont: pwrb,0.9500130855796912,0.9458257000785135,0.9455639884846899,0.9455639884846899,0.848468987176132,0.821774404606124,0.6050772049201779,0.4239727819942423
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3248,3141,2110,704,o3-4,ont: pwrb,1.0,1.0,1.0,1.0,0.8500392567390735,0.8220361161999477,0.5522114629678094,0.1842449620518189
